plasmid_id,plasmid_name,TGframe,orf_frame,strand,start,stop,length_aa,overlap,has_promoter,has_polyA,dist_promoter,dist_polyA,expressible,is_risk
102540,pMi(3xP3-EGFP),1,2,+,779,1498,240,spanning_target_gene,TRUE,TRUE,790,126,TRUE,FALSE
102540,pMi(3xP3-EGFP),-1,3,-,734,1534,267,spanning_target_gene,TRUE,TRUE,745,90,TRUE,TRUE
102254,GFP-BICDN-CIBN,1,1,+,679,3729,1017,spanning_target_gene,TRUE,TRUE,110,14,TRUE,FALSE
102254,GFP-BICDN-CIBN,-,1,+,4852,5646,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
102254,GFP-BICDN-CIBN,-,2,+,5024,5410,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
102254,GFP-BICDN-CIBN,-,3,+,5667,6116,150,outside_target_gene,TRUE,TRUE,849,4583,FALSE,FALSE
102254,GFP-BICDN-CIBN,-,2,-,5161,5697,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
102254,GFP-BICDN-CIBN,-,2,-,2398,3045,216,outside_target_gene,TRUE,TRUE,1829,698,FALSE,FALSE
102254,GFP-BICDN-CIBN,-1,2,-,607,1677,357,spanning_target_gene,TRUE,TRUE,38,2066,TRUE,TRUE
105239,PAX6 donor plasmid,-,1,+,2275,2736,154,outside_target_gene,TRUE,TRUE,2747,877,FALSE,FALSE
105239,PAX6 donor plasmid,-,1,+,6964,173,122,outside_target_gene,TRUE,TRUE,280,3440,FALSE,FALSE
105239,PAX6 donor plasmid,1,2,+,884,2203,440,spanning_target_gene,TRUE,TRUE,1356,1410,TRUE,FALSE
105239,PAX6 donor plasmid,-,2,+,2768,3607,280,outside_target_gene,TRUE,TRUE,3240,6,FALSE,FALSE
105239,PAX6 donor plasmid,-,1,-,6924,124,119,outside_target_gene,TRUE,TRUE,240,3489,FALSE,FALSE
105239,PAX6 donor plasmid,-,1,-,5718,6578,287,outside_target_gene,TRUE,TRUE,1082,4191,FALSE,FALSE
105239,PAX6 donor plasmid,-1,2,-,1016,2236,407,spanning_target_gene,TRUE,TRUE,1488,1377,TRUE,TRUE
105239,PAX6 donor plasmid,-,3,-,2332,3009,226,outside_target_gene,TRUE,TRUE,2804,604,FALSE,FALSE
100731,FKBP-alpha(740-977)-GFP,-,1,+,4501,4950,150,outside_target_gene,TRUE,TRUE,849,3421,FALSE,FALSE
100731,FKBP-alpha(740-977)-GFP,1,2,+,662,2455,598,spanning_target_gene,TRUE,TRUE,97,122,TRUE,FALSE
100731,FKBP-alpha(740-977)-GFP,-,2,+,3686,4480,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
100731,FKBP-alpha(740-977)-GFP,-,3,+,3858,4244,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
100731,FKBP-alpha(740-977)-GFP,-,2,-,3995,4531,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
100731,FKBP-alpha(740-977)-GFP,-,3,-,1198,1584,129,outside_target_gene,TRUE,TRUE,633,993,FALSE,FALSE
102797,pMSCV(W-)U6sgRNA5(BbsI)-PGKpuroBFP,1,2,+,5813,7561,583,spanning_target_gene,TRUE,TRUE,414,671,TRUE,FALSE
102797,pMSCV(W-)U6sgRNA5(BbsI)-PGKpuroBFP,-,2,+,7658,6,179,outside_target_gene,TRUE,TRUE,1625,38,FALSE,FALSE
102797,pMSCV(W-)U6sgRNA5(BbsI)-PGKpuroBFP,-,3,+,7671,8168,166,outside_target_gene,TRUE,TRUE,1638,64,FALSE,FALSE
102797,pMSCV(W-)U6sgRNA5(BbsI)-PGKpuroBFP,-,2,-,5978,6571,198,outside_target_gene,TRUE,TRUE,579,1661,FALSE,FALSE
102797,pMSCV(W-)U6sgRNA5(BbsI)-PGKpuroBFP,-,3,-,1858,2718,287,outside_target_gene,TRUE,TRUE,1082,933,FALSE,FALSE
100287,AL62_pDonor.DMD.TS,-,1,+,2479,2784,102,outside_target_gene,TRUE,TRUE,2432,1032,FALSE,FALSE
100287,AL62_pDonor.DMD.TS,1,2,+,2816,3790,325,spanning_target_gene,TRUE,TRUE,2769,26,TRUE,FALSE
100287,AL62_pDonor.DMD.TS,-,1,-,7387,8247,287,outside_target_gene,TRUE,TRUE,4353,4236,FALSE,FALSE
100287,AL62_pDonor.DMD.TS,-2,1,-,2485,3114,210,partial_target_gene,TRUE,TRUE,2438,702,TRUE,TRUE
100287,AL62_pDonor.DMD.TS,-,3,-,8441,523,250,outside_target_gene,TRUE,TRUE,88,3293,FALSE,FALSE
100287,AL62_pDonor.DMD.TS,-,3,-,5990,6352,121,outside_target_gene,TRUE,TRUE,2956,6131,FALSE,FALSE
100015,NsvBa,-,1,+,2521,2958,146,outside_target_gene,TRUE,TRUE,325,1598,FALSE,FALSE
100015,NsvBa,-,2,+,551,1609,353,outside_target_gene,TRUE,TRUE,804,76,FALSE,FALSE
100015,NsvBa,1,3,+,3333,4427,365,spanning_target_gene,TRUE,TRUE,18,129,TRUE,FALSE
100015,NsvBa,-,1,-,2263,2883,207,outside_target_gene,TRUE,TRUE,67,1673,FALSE,FALSE
100015,NsvBa,-,3,-,5888,6748,287,outside_target_gene,TRUE,TRUE,1082,2044,FALSE,FALSE
100015,NsvBa,-2,3,-,3983,4333,117,partial_target_gene,TRUE,TRUE,668,223,TRUE,TRUE
105302,pEGFP Tubulin K40Q,-,1,+,4828,5214,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
105302,pEGFP Tubulin K40Q,1,2,+,1328,3418,697,spanning_target_gene,TRUE,TRUE,44,129,TRUE,FALSE
105302,pEGFP Tubulin K40Q,-,2,+,5471,5920,150,outside_target_gene,TRUE,TRUE,849,3672,FALSE,FALSE
105302,pEGFP Tubulin K40Q,-,3,+,2289,2606,106,outside_target_gene,TRUE,TRUE,1005,941,FALSE,FALSE
105302,pEGFP Tubulin K40Q,-,3,+,4656,5450,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
105302,pEGFP Tubulin K40Q,-,2,-,4965,5501,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
105302,pEGFP Tubulin K40Q,-,3,-,2534,2989,152,outside_target_gene,TRUE,TRUE,1250,558,FALSE,FALSE
101040,pEGFP-NMHC-IIA-S1916A,-,1,+,8539,9333,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
101040,pEGFP-NMHC-IIA-S1916A,1,2,+,653,7276,2208,spanning_target_gene,TRUE,TRUE,44,154,TRUE,FALSE
101040,pEGFP-NMHC-IIA-S1916A,-,2,+,8711,9097,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
101040,pEGFP-NMHC-IIA-S1916A,-,3,+,9354,9803,150,outside_target_gene,TRUE,TRUE,849,8230,FALSE,FALSE
101040,pEGFP-NMHC-IIA-S1916A,-,2,-,4976,5482,169,outside_target_gene,TRUE,TRUE,4367,1948,FALSE,FALSE
101040,pEGFP-NMHC-IIA-S1916A,-,2,-,4151,4468,106,outside_target_gene,TRUE,TRUE,3542,2962,FALSE,FALSE
101040,pEGFP-NMHC-IIA-S1916A,-,2,-,2423,3451,343,outside_target_gene,TRUE,TRUE,1814,3979,FALSE,FALSE
101040,pEGFP-NMHC-IIA-S1916A,-,3,-,8848,9384,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
101040,pEGFP-NMHC-IIA-S1916A,-,3,-,5614,7122,503,outside_target_gene,TRUE,TRUE,5005,308,FALSE,FALSE
101040,pEGFP-NMHC-IIA-S1916A,-,3,-,4021,4695,225,outside_target_gene,TRUE,TRUE,3412,2735,FALSE,FALSE
101040,pEGFP-NMHC-IIA-S1916A,-,3,-,3340,3744,135,outside_target_gene,TRUE,TRUE,2731,3686,FALSE,FALSE
101040,pEGFP-NMHC-IIA-S1916A,-,3,-,2803,3102,100,outside_target_gene,TRUE,TRUE,2194,4328,FALSE,FALSE
101285,pLL5.0 E-cadherin shRNA/E-cadherin GFP-IRES-HA-H-Ras V12,-,1,+,7414,8022,203,outside_target_gene,TRUE,TRUE,4004,6330,FALSE,FALSE
101285,pLL5.0 E-cadherin shRNA/E-cadherin GFP-IRES-HA-H-Ras V12,-,1,+,8242,8781,180,outside_target_gene,TRUE,TRUE,4832,5571,FALSE,FALSE
101285,pLL5.0 E-cadherin shRNA/E-cadherin GFP-IRES-HA-H-Ras V12,1,2,+,3437,6823,1129,spanning_target_gene,TRUE,TRUE,27,7529,TRUE,FALSE
101285,pLL5.0 E-cadherin shRNA/E-cadherin GFP-IRES-HA-H-Ras V12,-,2,+,8879,9280,134,outside_target_gene,TRUE,TRUE,5469,5072,FALSE,FALSE
101285,pLL5.0 E-cadherin shRNA/E-cadherin GFP-IRES-HA-H-Ras V12,-,3,+,1353,2240,296,outside_target_gene,TRUE,TRUE,546,655,FALSE,FALSE
101285,pLL5.0 E-cadherin shRNA/E-cadherin GFP-IRES-HA-H-Ras V12,-,3,+,8229,8756,176,outside_target_gene,TRUE,TRUE,4819,5596,FALSE,FALSE
101285,pLL5.0 E-cadherin shRNA/E-cadherin GFP-IRES-HA-H-Ras V12,-,1,-,10255,11115,287,outside_target_gene,TRUE,TRUE,820,3237,FALSE,FALSE
101285,pLL5.0 E-cadherin shRNA/E-cadherin GFP-IRES-HA-H-Ras V12,-,3,-,4295,5107,271,outside_target_gene,TRUE,TRUE,885,9245,FALSE,FALSE
101285,pLL5.0 E-cadherin shRNA/E-cadherin GFP-IRES-HA-H-Ras V12,-,3,-,3707,4141,145,outside_target_gene,TRUE,TRUE,297,10211,FALSE,FALSE
101285,pLL5.0 E-cadherin shRNA/E-cadherin GFP-IRES-HA-H-Ras V12,-,3,-,1187,1648,154,outside_target_gene,TRUE,TRUE,380,1247,FALSE,FALSE
101290,GFP-mROCK1-delta2,-,1,+,5506,6300,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
101290,GFP-mROCK1-delta2,-,2,+,5678,6064,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
101290,GFP-mROCK1-delta2,1,3,+,1329,4253,975,spanning_target_gene,TRUE,TRUE,44,144,TRUE,FALSE
101290,GFP-mROCK1-delta2,-,3,+,6321,6770,150,outside_target_gene,TRUE,TRUE,849,4521,FALSE,FALSE
101290,GFP-mROCK1-delta2,-,1,-,5815,6351,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
101290,GFP-mROCK1-delta2,-,2,-,2274,2702,143,outside_target_gene,TRUE,TRUE,989,1695,FALSE,FALSE
101915,pEGFP SNAP47,-,1,+,2497,3537,347,outside_target_gene,FALSE,FALSE,-,-,FALSE,FALSE
101915,pEGFP SNAP47,-,1,+,4492,5460,323,outside_target_gene,FALSE,FALSE,-,-,FALSE,FALSE
101915,pEGFP SNAP47,-,1,+,7051,9144,698,outside_target_gene,FALSE,FALSE,-,-,FALSE,FALSE
101915,pEGFP SNAP47,-,1,+,9163,1199,456,outside_target_gene,FALSE,FALSE,-,-,FALSE,FALSE
101915,pEGFP SNAP47,-,2,+,1220,1528,103,outside_target_gene,FALSE,FALSE,-,-,FALSE,FALSE
101915,pEGFP SNAP47,-,2,+,2132,2515,128,outside_target_gene,FALSE,FALSE,-,-,FALSE,FALSE
101915,pEGFP SNAP47,-,2,+,3203,3937,245,outside_target_gene,FALSE,FALSE,-,-,FALSE,FALSE
101915,pEGFP SNAP47,-,3,+,5574,5909,112,outside_target_gene,FALSE,FALSE,-,-,FALSE,FALSE
101915,pEGFP SNAP47,-,2,-,6041,6418,126,outside_target_gene,FALSE,FALSE,-,-,FALSE,FALSE
100728,FKBP-beta2(616-951)-GFP ∆CBM,1,1,+,664,2736,691,spanning_target_gene,TRUE,TRUE,97,122,TRUE,FALSE
100728,FKBP-beta2(616-951)-GFP ∆CBM,-,1,+,3967,4761,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
100728,FKBP-beta2(616-951)-GFP ∆CBM,-,2,+,4139,4525,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
100728,FKBP-beta2(616-951)-GFP ∆CBM,-,3,+,4782,5231,150,outside_target_gene,TRUE,TRUE,849,3700,FALSE,FALSE
100728,FKBP-beta2(616-951)-GFP ∆CBM,-,3,-,4276,4812,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
100728,FKBP-beta2(616-951)-GFP ∆CBM,-,3,-,1333,1764,144,outside_target_gene,TRUE,TRUE,766,1094,FALSE,FALSE
102798,pMSCV(gfp)U6sgRNA5(BbsI)-PGKpuroBFP,1,1,+,5815,7563,583,spanning_target_gene,TRUE,TRUE,416,671,TRUE,FALSE
102798,pMSCV(gfp)U6sgRNA5(BbsI)-PGKpuroBFP,-,1,+,7660,6,179,outside_target_gene,TRUE,TRUE,1625,38,FALSE,FALSE
102798,pMSCV(gfp)U6sgRNA5(BbsI)-PGKpuroBFP,-,2,+,7673,8170,166,outside_target_gene,TRUE,TRUE,1638,64,FALSE,FALSE
102798,pMSCV(gfp)U6sgRNA5(BbsI)-PGKpuroBFP,-,1,-,5980,6573,198,outside_target_gene,TRUE,TRUE,581,1661,FALSE,FALSE
102798,pMSCV(gfp)U6sgRNA5(BbsI)-PGKpuroBFP,-,1,-,1858,2718,287,outside_target_gene,TRUE,TRUE,1082,933,FALSE,FALSE
100519,pLC242-GFP-Sestrin2,-,1,+,4216,4614,133,outside_target_gene,TRUE,TRUE,7,46,FALSE,FALSE
100519,pLC242-GFP-Sestrin2,-,2,+,3842,4156,105,outside_target_gene,TRUE,TRUE,3371,504,FALSE,FALSE
100519,pLC242-GFP-Sestrin2,1,3,+,1392,3698,769,spanning_target_gene,TRUE,TRUE,921,962,TRUE,FALSE
100519,pLC242-GFP-Sestrin2,-,1,-,6301,7161,287,outside_target_gene,TRUE,TRUE,1048,135,FALSE,FALSE
100519,pLC242-GFP-Sestrin2,-,1,-,4120,4518,133,outside_target_gene,TRUE,TRUE,3649,142,FALSE,FALSE
100519,pLC242-GFP-Sestrin2,-1,2,-,1377,2759,461,spanning_target_gene,TRUE,TRUE,906,1901,TRUE,TRUE
100519,pLC242-GFP-Sestrin2,-,3,-,2840,3190,117,outside_target_gene,TRUE,TRUE,2369,1470,FALSE,FALSE
105308,pEGFP Kind2 S666A,-,1,+,6145,6594,150,outside_target_gene,TRUE,TRUE,849,4346,FALSE,FALSE
105308,pEGFP Kind2 S666A,1,2,+,1319,4099,927,spanning_target_gene,TRUE,TRUE,35,122,TRUE,FALSE
105308,pEGFP Kind2 S666A,-,2,+,5330,6124,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
105308,pEGFP Kind2 S666A,-,3,+,5502,5888,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
105308,pEGFP Kind2 S666A,-,1,-,5639,6175,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
100014,NavBp,-,1,+,2560,2997,146,outside_target_gene,TRUE,TRUE,325,1598,FALSE,FALSE
100014,NavBp,-,2,+,569,1648,360,outside_target_gene,TRUE,TRUE,804,76,FALSE,FALSE
100014,NavBp,1,3,+,3372,4466,365,spanning_target_gene,TRUE,TRUE,18,129,TRUE,FALSE
100014,NavBp,-,1,-,2302,2922,207,outside_target_gene,TRUE,TRUE,67,1673,FALSE,FALSE
100014,NavBp,-,3,-,5927,6787,287,outside_target_gene,TRUE,TRUE,1082,2065,FALSE,FALSE
100014,NavBp,-2,3,-,4022,4372,117,partial_target_gene,TRUE,TRUE,668,223,TRUE,TRUE
104442,GST-BHMT-I/G,-1,1,+,433,1293,287,spanning_target_gene,TRUE,TRUE,208,6831,TRUE,TRUE
104442,GST-BHMT-I/G,-,3,+,2310,2633,108,outside_target_gene,TRUE,TRUE,2085,5491,FALSE,FALSE
104442,GST-BHMT-I/G,-,3,+,7470,7787,106,outside_target_gene,TRUE,TRUE,756,337,FALSE,FALSE
104442,GST-BHMT-I/G,-,1,-,1802,3646,615,outside_target_gene,TRUE,TRUE,1577,4478,FALSE,FALSE
104442,GST-BHMT-I/G,1,2,-,448,1206,253,spanning_target_gene,TRUE,TRUE,223,6918,TRUE,FALSE
104442,GST-BHMT-I/G,-,3,-,5748,6608,287,outside_target_gene,TRUE,TRUE,1082,1516,FALSE,FALSE
101161,PCP-GFP,-,1,+,2068,2580,171,outside_target_gene,TRUE,TRUE,1668,60,FALSE,FALSE
101161,PCP-GFP,-,1,+,3184,4044,287,outside_target_gene,TRUE,TRUE,0,1544,FALSE,FALSE
101161,PCP-GFP,-,1,+,6769,7695,309,outside_target_gene,TRUE,TRUE,546,2750,FALSE,FALSE
101161,PCP-GFP,-,2,+,2081,2614,178,outside_target_gene,TRUE,TRUE,1681,26,FALSE,FALSE
101161,PCP-GFP,1,3,+,408,1964,519,spanning_target_gene,TRUE,TRUE,8,676,TRUE,FALSE
101161,PCP-GFP,-,3,+,7626,150,110,outside_target_gene,TRUE,TRUE,1403,2490,FALSE,FALSE
101161,PCP-GFP,-,3,-,6603,7064,154,outside_target_gene,TRUE,TRUE,380,3381,FALSE,FALSE
100733,FKBP-epsin(144-575)-GFP,-,1,+,5074,5523,150,outside_target_gene,TRUE,TRUE,849,3991,FALSE,FALSE
100733,FKBP-epsin(144-575)-GFP,1,2,+,665,3028,788,spanning_target_gene,TRUE,TRUE,97,122,TRUE,FALSE
100733,FKBP-epsin(144-575)-GFP,-,2,+,4259,5053,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
100733,FKBP-epsin(144-575)-GFP,-,3,+,1353,1889,179,outside_target_gene,TRUE,TRUE,785,1261,FALSE,FALSE
100733,FKBP-epsin(144-575)-GFP,-,3,+,4431,4817,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
100733,FKBP-epsin(144-575)-GFP,-,1,-,1647,1985,113,outside_target_gene,TRUE,TRUE,1079,1165,FALSE,FALSE
100733,FKBP-epsin(144-575)-GFP,-,2,-,4568,5104,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
100733,FKBP-epsin(144-575)-GFP,-,3,-,910,1887,326,outside_target_gene,TRUE,TRUE,342,1263,FALSE,FALSE
104382,UNC50-myc,-,1,+,559,1371,271,outside_target_gene,TRUE,TRUE,50,857,FALSE,FALSE
104382,UNC50-myc,1,1,+,1387,2106,240,spanning_target_gene,TRUE,TRUE,878,122,TRUE,FALSE
104382,UNC50-myc,-,1,+,3337,4131,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
104382,UNC50-myc,-,2,+,3509,3895,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
104382,UNC50-myc,-,3,+,4152,4601,150,outside_target_gene,TRUE,TRUE,849,3128,FALSE,FALSE
104382,UNC50-myc,-,2,-,3646,4182,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
105530,pAAV.CMV.PI.EGFP.WPRE.bGH,-,1,+,2314,2778,155,outside_target_gene,TRUE,TRUE,1038,5501,FALSE,FALSE
105530,pAAV.CMV.PI.EGFP.WPRE.bGH,1,2,+,1478,2197,240,spanning_target_gene,TRUE,TRUE,202,568,TRUE,FALSE
105530,pAAV.CMV.PI.EGFP.WPRE.bGH,-,2,+,3953,4813,287,outside_target_gene,TRUE,TRUE,0,3466,FALSE,FALSE
105530,pAAV.CMV.PI.EGFP.WPRE.bGH,-,3,+,2301,2822,174,outside_target_gene,TRUE,TRUE,1025,5457,FALSE,FALSE
103834,pEGFP-TetR-NLS-VP16,-,1,+,4087,4536,150,outside_target_gene,TRUE,TRUE,849,3003,FALSE,FALSE
103834,pEGFP-TetR-NLS-VP16,-,2,+,3272,4066,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
103834,pEGFP-TetR-NLS-VP16,1,3,+,393,2051,553,spanning_target_gene,TRUE,TRUE,44,112,TRUE,FALSE
103834,pEGFP-TetR-NLS-VP16,-,3,+,3444,3830,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
103834,pEGFP-TetR-NLS-VP16,-,3,-,3581,4117,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
105072,Mc4r->M71-IRES-tauGFP ACNF TV,-,1,+,10288,10875,196,outside_target_gene,TRUE,TRUE,8050,1055,FALSE,FALSE
105072,Mc4r->M71-IRES-tauGFP ACNF TV,-,2,+,116,976,287,outside_target_gene,TRUE,TRUE,0,9358,FALSE,FALSE
105072,Mc4r->M71-IRES-tauGFP ACNF TV,1,2,+,8327,10228,634,spanning_target_gene,TRUE,TRUE,6089,106,TRUE,FALSE
105072,Mc4r->M71-IRES-tauGFP ACNF TV,-,3,+,6735,7733,333,outside_target_gene,TRUE,TRUE,4497,2601,FALSE,FALSE
105072,Mc4r->M71-IRES-tauGFP ACNF TV,-,3,+,8703,9065,121,outside_target_gene,TRUE,TRUE,6465,1269,FALSE,FALSE
105072,Mc4r->M71-IRES-tauGFP ACNF TV,-,3,+,17472,17825,118,outside_target_gene,TRUE,TRUE,15234,11139,FALSE,FALSE
105072,Mc4r->M71-IRES-tauGFP ACNF TV,-,1,-,10390,11193,268,outside_target_gene,TRUE,TRUE,8152,737,FALSE,FALSE
105072,Mc4r->M71-IRES-tauGFP ACNF TV,-,2,-,10626,11012,129,outside_target_gene,TRUE,TRUE,8388,918,FALSE,FALSE
105072,Mc4r->M71-IRES-tauGFP ACNF TV,-,2,-,2250,2648,133,outside_target_gene,TRUE,TRUE,12,7686,FALSE,FALSE
105072,Mc4r->M71-IRES-tauGFP ACNF TV,-,3,-,12368,13315,316,outside_target_gene,TRUE,TRUE,10130,15649,FALSE,FALSE
105072,Mc4r->M71-IRES-tauGFP ACNF TV,-1,3,-,9278,10276,333,spanning_target_gene,TRUE,TRUE,7040,58,TRUE,TRUE
105072,Mc4r->M71-IRES-tauGFP ACNF TV,-,3,-,6854,7162,103,outside_target_gene,TRUE,TRUE,4616,3172,FALSE,FALSE
104358,pEGFP-N-Drd1,-,1,+,4198,4584,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
104358,pEGFP-N-Drd1,-,2,+,4841,5290,150,outside_target_gene,TRUE,TRUE,849,3668,FALSE,FALSE
104358,pEGFP-N-Drd1,1,3,+,708,2795,696,spanning_target_gene,TRUE,TRUE,50,122,TRUE,FALSE
104358,pEGFP-N-Drd1,-,3,+,4026,4820,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
104358,pEGFP-N-Drd1,-,1,-,536,1309,258,outside_target_gene,TRUE,TRUE,2585,1608,FALSE,FALSE
104358,pEGFP-N-Drd1,-,3,-,4335,4871,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
100865,pEGFP-mSPDEF deltaN5,1,1,+,553,1989,479,spanning_target_gene,TRUE,TRUE,44,129,TRUE,FALSE
100865,pEGFP-mSPDEF deltaN5,-,1,+,4042,4491,150,outside_target_gene,TRUE,TRUE,849,3018,FALSE,FALSE
100865,pEGFP-mSPDEF deltaN5,-,2,+,3227,4021,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
100865,pEGFP-mSPDEF deltaN5,-,3,+,3399,3785,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
100865,pEGFP-mSPDEF deltaN5,-,3,-,3536,4072,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
100131,pEIGW-human KLF4,-,1,+,5860,6420,187,outside_target_gene,TRUE,TRUE,3442,5218,FALSE,FALSE
100131,pEIGW-human KLF4,-,1,+,11143,11616,158,outside_target_gene,TRUE,TRUE,1277,22,FALSE,FALSE
100131,pEIGW-human KLF4,-,2,+,1181,2308,376,outside_target_gene,TRUE,TRUE,546,9330,FALSE,FALSE
100131,pEIGW-human KLF4,-,2,+,6968,7315,116,outside_target_gene,TRUE,TRUE,189,4323,FALSE,FALSE
100131,pEIGW-human KLF4,-,2,+,10148,10522,125,outside_target_gene,TRUE,TRUE,282,1116,FALSE,FALSE
100131,pEIGW-human KLF4,-,3,+,2595,4034,480,outside_target_gene,TRUE,TRUE,177,7604,FALSE,FALSE
100131,pEIGW-human KLF4,1,3,+,4950,5681,244,spanning_target_gene,TRUE,TRUE,2532,5957,TRUE,FALSE
100131,pEIGW-human KLF4,-,3,+,7671,8531,287,outside_target_gene,TRUE,TRUE,0,3107,FALSE,FALSE
100131,pEIGW-human KLF4,-,3,+,10614,10997,128,outside_target_gene,TRUE,TRUE,748,641,FALSE,FALSE
100131,pEIGW-human KLF4,-,1,-,5857,6360,168,outside_target_gene,TRUE,TRUE,3439,5278,FALSE,FALSE
100131,pEIGW-human KLF4,-,1,-,1015,1476,154,outside_target_gene,TRUE,TRUE,380,10162,FALSE,FALSE
100131,pEIGW-human KLF4,-,2,-,2979,3830,284,outside_target_gene,TRUE,TRUE,561,7808,FALSE,FALSE
100131,pEIGW-human KLF4,-,3,-,10196,10615,140,outside_target_gene,TRUE,TRUE,330,1023,FALSE,FALSE
100131,pEIGW-human KLF4,-,3,-,6884,7195,104,outside_target_gene,TRUE,TRUE,105,4443,FALSE,FALSE
104834,pCDH-EF1a-eFFly-eGFP,1,1,+,718,3153,812,spanning_target_gene,TRUE,TRUE,39,668,TRUE,FALSE
104834,pCDH-EF1a-eFFly-eGFP,-,1,+,3250,3795,182,outside_target_gene,TRUE,TRUE,2571,26,FALSE,FALSE
104834,pCDH-EF1a-eFFly-eGFP,-,2,+,3263,3853,197,outside_target_gene,TRUE,TRUE,2584,273,FALSE,FALSE
104834,pCDH-EF1a-eFFly-eGFP,-,2,+,6863,7261,133,outside_target_gene,TRUE,TRUE,280,5421,FALSE,FALSE
104834,pCDH-EF1a-eFFly-eGFP,-,3,+,8037,288,371,outside_target_gene,TRUE,TRUE,542,3533,FALSE,FALSE
104834,pCDH-EF1a-eFFly-eGFP,-,1,-,7952,8332,127,outside_target_gene,TRUE,TRUE,457,4350,FALSE,FALSE
104834,pCDH-EF1a-eFFly-eGFP,-,2,-,6823,7242,140,outside_target_gene,TRUE,TRUE,240,5440,FALSE,FALSE
104834,pCDH-EF1a-eFFly-eGFP,-,2,-,5617,6477,287,outside_target_gene,TRUE,TRUE,1082,6205,FALSE,FALSE
104450,pEGFPC1-hVAP-B KD/MD,-,1,+,4222,4671,150,outside_target_gene,TRUE,TRUE,849,3133,FALSE,FALSE
104450,pEGFPC1-hVAP-B KD/MD,-,2,+,3407,4201,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
104450,pEGFPC1-hVAP-B KD/MD,1,3,+,618,2138,507,spanning_target_gene,TRUE,TRUE,44,160,TRUE,FALSE
104450,pEGFPC1-hVAP-B KD/MD,-,3,+,3579,3965,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
104450,pEGFPC1-hVAP-B KD/MD,-,2,-,3716,4252,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
104061,CAG-NLS-GFP,-,1,+,2059,2592,178,outside_target_gene,TRUE,TRUE,3739,5812,FALSE,FALSE
104061,CAG-NLS-GFP,-,1,+,2890,3330,147,outside_target_gene,TRUE,TRUE,4570,5074,FALSE,FALSE
104061,CAG-NLS-GFP,1,3,+,870,1931,354,spanning_target_gene,TRUE,TRUE,2550,644,TRUE,FALSE
104061,CAG-NLS-GFP,-,3,+,2046,2657,204,outside_target_gene,TRUE,TRUE,3726,5747,FALSE,FALSE
104061,CAG-NLS-GFP,-,3,+,4149,5009,287,outside_target_gene,TRUE,TRUE,0,3395,FALSE,FALSE
104061,CAG-NLS-GFP,-,2,-,2940,3287,116,outside_target_gene,TRUE,TRUE,4620,5117,FALSE,FALSE
104061,CAG-NLS-GFP,-,2,-,663,1037,125,outside_target_gene,TRUE,TRUE,2343,1538,FALSE,FALSE
